Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,receiver_player_name,nopass,noplays,touchdown,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa
"Berrios, Braxton",NYJ,SEA,14,6.4,4800,7.9,3000,6.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,Berrios,Braxton,2020,WR,SWR,10,Active,Braxton Berrios,1995-10-06,5-9,190,Miami,Leesville Road (NC),00-0034419,3123075,18f0bd30-1432-4fae-9cb4-c212bad6d0bb,31180,12771,47961,20038,5121,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3123075.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3123075.png' height='20'></img>,"Berrios, Braxton","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_14_NYJ_SEA,NYJ,B.Berrios,5,5,0,49,49,0,0,1,2,3,49,0,18,71,31,1.33397325006081
"Blake, Christian",ATL,CAR,5,0,4700,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Blake, Christian",ATL,CHI,3,0,4500,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Blake, Christian",ATL,DEN,9,4.6,4800,6.1,3000,4.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_09_DEN_ATL,ATL,C.Blake,3,3,0,31,31,0,0,0,0,3,31,0,3,28,28,1.51361785636982
"Blake, Christian",ATL,DET,7,0,4700,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Blake, Christian",ATL,LVR,12,2.2,4600,2.7,3000,2.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,2020_12_LV_ATL,ATL,C.Blake,1,1,0,17,17,0,0,0,0,1,17,0,5,12,12,2.26640657056123
"Blake, Christian",ATL,NOR,13,0,4600,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Blake, Christian",ATL,SEA,1,0,4700,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Blake, Christian",ATL,TAM,15,0.4,4700,0.9,3000,0.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_15_TB_ATL,ATL,C.Blake,1,1,0,-1,-1,0,0,0,0,1,-1,0,0,-1,-1,-0.75789555843221
"Blake, Christian",ATL,CAR,8,2.4,4800,3.4,3000,2.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,2020_08_ATL_CAR,ATL,C.Blake,2,2,0,14,14,0,0,0,0,2,14,0,2,12,12,0.270157768798526
"Blake, Christian",ATL,DAL,2,0,4500,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Blake, Christian",ATL,GNB,4,6.2,4900,7.7,3000,6.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,2020_04_ATL_GB,ATL,C.Blake,5,5,0,47,47,0,0,0,2,3,47,0,7,70,40,1.05737831949955
"Blake, Christian",ATL,KAN,16,0,4600,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Blake, Christian",ATL,LAC,14,0,4600,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Blake, Christian",ATL,MIN,6,1,4800,1.5,3000,1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,2020_06_ATL_MIN,ATL,C.Blake,2,2,0,5,5,0,0,0,1,1,5,0,0,17,5,-1.47132098514936
"Blake, Christian",ATL,NOR,11,3.8,4700,4.8,3000,3.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_11_ATL_NO,ATL,C.Blake,4,4,0,28,28,0,0,0,2,2,28,0,9,35,19,-1.52590049634455
"Blake, Christian",ATL,TAM,17,0,4600,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,Blake,Christian,2020,WR,LWR,13,Active,Christian Blake,1996-06-08,6-1,181,Northern Illinois,Cardinal Gibbons (FL),00-0034132,3126002,d90a2ae8-cbd6-40cd-a545-3501c93c0822,31347,13083,47900,20224,5241,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3126002.png' height='20'></img>,"Blake, Christian","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Board, C.J.",NYG,ARI,14,0,4500,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Board, C.J.",NYG,CLE,15,0,4500,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Board, C.J.",NYG,DAL,17,0,4500,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Board, C.J.",NYG,PHI,10,0,4500,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Board, C.J.",NYG,PIT,1,2.7,4500,3.7,3000,2.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,2020_01_PIT_NYG,NYG,C.Board,2,2,0,17,17,0,0,0,0,2,17,0,3,14,14,0.580043091671541
"Board, C.J.",NYG,SFO,3,1.4,4500,1.9,3000,1.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,2020_03_SF_NYG,NYG,C.Board,2,2,0,9,9,0,0,0,1,1,9,0,0,55,9,-0.416763183311559
"Board, C.J.",NYG,WAS,6,1.3,4600,1.8,3000,1.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_06_WAS_NYG,NYG,C.Board,3,3,0,8,8,0,0,0,2,1,8,0,5,27,3,-0.442871557082981
"Board, C.J.",NYG,BAL,16,2.1,4500,2.6,3000,2.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_16_NYG_BAL,NYG,C.Board,2,2,0,16,16,0,0,0,1,1,16,0,10,18,6,1.1924050564412
"Board, C.J.",NYG,CHI,2,4.7,4500,6.2,3000,4.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,2020_02_NYG_CHI,NYG,C.Board,3,3,0,32,32,0,0,0,0,3,32,0,9,23,23,1.53165215312038
"Board, C.J.",NYG,CIN,12,1.6,4500,2.1,3000,1.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,Board,C.J.,2020,WR,RWR,18,Active,C.J. Board,1993-12-12,6-1,180,Chattanooga,West Creek (TN),00-0033367,2973626,8db3a609-73f4-4797-ae22-8adf024d473c,30513,12443,12088,19200,4344,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2973626.png' height='20'></img>,"Board, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_12_NYG_CIN,NYG,C.Board,1,1,0,11,11,0,0,0,0,1,11,0,6,5,5,0.87365543236956
