Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,passer_player_name,nopass,noplays,touchdown,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa
"Fitzpatrick, Ryan",MIA,NYJ,12,19.28,7400,19.28,5500,19.28,27,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,Fitzpatrick,Ryan,2020,QB,QB,14,Active,Ryan Fitzpatrick,1982-11-24,6-2,228,Harvard,Highland (AZ),00-0023682,8664,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,7426,4385,2467,8283,333,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8664.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8664.png' height='20'></img>,"Fitzpatrick, Ryan","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,2020_12_MIA_NYJ,MIA,R.Fitzpatrick,39,43,2,241,257,0,4,8,15,24,257,2,104,275,153,6.07691216873626
"Fitzpatrick, Ryan",MIA,SFO,5,27.6,7100,30.6,5600,27.6,26,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,Fitzpatrick,Ryan,2020,QB,QB,14,Active,Ryan Fitzpatrick,1982-11-24,6-2,228,Harvard,Highland (AZ),00-0023682,8664,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,7426,4385,2467,8283,333,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8664.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8664.png' height='20'></img>,"Fitzpatrick, Ryan","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,2020_05_MIA_SF,MIA,R.Fitzpatrick,28,30,3,342,350,0,2,6,6,22,350,3,141,268,209,23.5285588385289
"Flacco, Joe",NYJ,ARI,5,13.8,6000,13.8,4800,13.8,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,Flacco,Joe,2020,QB,QB,5,Active,Joe Flacco,1985-01-16,6-6,245,Delaware,Audubon (NJ),00-0026158,11252,64797df2-efd3-4b27-86ee-1d48f7edb09f,8795,5648,4332,611,19,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png' height='20'></img>,"Flacco, Joe","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_05_ARI_NYJ,NYJ,J.Flacco,33,35,1,178,195,0,2,5,15,18,195,1,95,322,100,-2.6866600353494
"Flacco, Joe",NYJ,DEN,4,0.64,6000,0.64,4700,0.64,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,Flacco,Joe,2020,QB,QB,5,Active,Joe Flacco,1985-01-16,6-6,245,Delaware,Audubon (NJ),00-0026158,11252,64797df2-efd3-4b27-86ee-1d48f7edb09f,8795,5648,4332,611,19,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png' height='20'></img>,"Flacco, Joe","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_04_DEN_NYJ,NYJ,J.Flacco,2,2,0,16,16,0,0,0,0,2,16,0,8,8,8,-0.947412116453052
"Flacco, Joe",NYJ,NWE,9,21.48,6300,21.48,4500,21.48,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,Flacco,Joe,2020,QB,QB,5,Active,Joe Flacco,1985-01-16,6-6,245,Delaware,Audubon (NJ),00-0026158,11252,64797df2-efd3-4b27-86ee-1d48f7edb09f,8795,5648,4332,611,19,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png' height='20'></img>,"Flacco, Joe","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_09_NE_NYJ,NYJ,J.Flacco,25,26,3,257,262,1,1,4,6,18,262,3,97,315,165,14.2374132506675
"Flacco, Joe",NYJ,LAC,11,15.4,6100,15.4,5000,15.4,24,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,Flacco,Joe,2020,QB,QB,5,Active,Joe Flacco,1985-01-16,6-6,245,Delaware,Audubon (NJ),00-0026158,11252,64797df2-efd3-4b27-86ee-1d48f7edb09f,8795,5648,4332,611,19,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png' height='20'></img>,"Flacco, Joe","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,2020_11_NYJ_LAC,NYJ,J.Flacco,30,31,3,196,205,1,1,8,14,15,205,2,44,384,161,-1.61094213748584
"Flacco, Joe",NYJ,MIA,6,6.44,6500,6.44,5100,6.44,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,Flacco,Joe,2020,QB,QB,5,Active,Joe Flacco,1985-01-16,6-6,245,Delaware,Audubon (NJ),00-0026158,11252,64797df2-efd3-4b27-86ee-1d48f7edb09f,8795,5648,4332,611,19,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11252.png' height='20'></img>,"Flacco, Joe","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,2020_06_NYJ_MIA,NYJ,J.Flacco,44,47,0,148,186,1,3,10,22,21,186,0,98,396,88,-18.1574911565992
"Foles, Nick",CHI,IND,4,12.86,7100,12.86,5700,12.86,27,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,2020_04_IND_CHI,CHI,N.Foles,42,43,1,241,249,1,1,5,15,26,249,1,71,373,178,-4.56331902224469
"Foles, Nick",CHI,MIN,10,3.44,7000,3.44,5600,3.44,25,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,2020_10_MIN_CHI,CHI,N.Foles,26,28,0,90,106,1,2,10,10,15,106,0,46,188,60,-14.6639369553871
"Foles, Nick",CHI,NOR,8,17.88,6700,17.88,5800,17.88,26,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_08_NO_CHI,CHI,N.Foles,41,46,2,233,272,1,5,7,12,28,272,2,64,326,208,-1.91718700081001
"Foles, Nick",CHI,TAM,5,12.62,7100,12.62,6000,12.62,25,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_05_TB_CHI,CHI,N.Foles,42,45,1,208,243,1,3,7,11,30,243,1,91,333,152,-4.62680137985021
"Foles, Nick",CHI,ATL,3,18.22,6300,18.22,5000,18.22,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,2020_03_CHI_ATL,CHI,N.Foles,29,29,3,188,188,1,0,6,12,16,188,3,95,266,93,5.13004204520257
"Foles, Nick",CHI,CAR,6,17.32,6900,17.32,5800,17.32,21,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,2020_06_CHI_CAR,CHI,N.Foles,39,38,1,198,198,1,0,9,15,23,198,1,88,240,110,0.819565431808612
"Foles, Nick",CHI,JAC,16,-0.2,6500,-0.2,5100,-0.2,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,2020_16_CHI_JAX,CHI,N.Foles,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,-0.785490803187713
"Foles, Nick",CHI,LAR,7,8.44,6800,8.44,5700,8.44,21,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,2020_07_CHI_LA,CHI,N.Foles,40,44,0,230,261,2,4,7,10,28,261,0,112,449,149,-17.9263268008973
"Foles, Nick",CHI,TEN,9,21.6,6800,24.6,5500,21.6,23,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,Foles,Nick,2020,QB,QB,9,Active,Nick Foles,1989-01-20,6-6,243,Arizona,Westlake (TX),00-0029567,14877,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,25798,8066,7089,13723,1029,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14877.png' height='20'></img>,"Foles, Nick","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,2020_09_CHI_TEN,CHI,N.Foles,52,55,3,319,335,0,3,9,16,36,335,2,137,320,198,-5.97357290496132
"Gabbert, Blaine",TAM,GNB,6,0.2,6000,0.2,4400,0.2,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Gabbert,Blaine,2020,QB,QB,11,Active,Blaine Gabbert,1989-10-15,6-4,235,Missouri,Parkway West (MO),00-0027948,13987,de816e24-8442-49a4-99cd-dde7e7c05863,24797,7248,6162,12982,862,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png' height='20'></img>,"Gabbert, Blaine","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,2020_06_GB_TB,TAM,B.Gabbert,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.478314883075655
"Gabbert, Blaine",TAM,NOR,9,-0.1,6000,-0.1,4000,-0.1,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Gabbert,Blaine,2020,QB,QB,11,Active,Blaine Gabbert,1989-10-15,6-4,235,Missouri,Parkway West (MO),00-0027948,13987,de816e24-8442-49a4-99cd-dde7e7c05863,24797,7248,6162,12982,862,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png' height='20'></img>,"Gabbert, Blaine","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Gabbert, Blaine",TAM,CAR,10,0,6000,0,4000,0,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Gabbert,Blaine,2020,QB,QB,11,Active,Blaine Gabbert,1989-10-15,6-4,235,Missouri,Parkway West (MO),00-0027948,13987,de816e24-8442-49a4-99cd-dde7e7c05863,24797,7248,6162,12982,862,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png' height='20'></img>,"Gabbert, Blaine","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Gabbert, Blaine",TAM,DET,16,15.22,6000,15.22,4400,15.22,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Gabbert,Blaine,2020,QB,QB,11,Active,Blaine Gabbert,1989-10-15,6-4,235,Missouri,Parkway West (MO),00-0027948,13987,de816e24-8442-49a4-99cd-dde7e7c05863,24797,7248,6162,12982,862,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13987.png' height='20'></img>,"Gabbert, Blaine","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,2020_16_TB_DET,TAM,B.Gabbert,15,16,2,136,143,0,1,0,6,9,143,2,80,108,63,-0.112210644742411
"Garoppolo, Jimmy",SFO,ARI,1,19.26,7300,19.26,5800,19.26,27,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Garoppolo,Jimmy,2020,QB,QB,10,Active,Jimmy Garoppolo,1991-11-02,6-2,225,Eastern Illinois,Rolling Meadows (IL),00-0031345,16760,42de9d1d-0352-460b-9172-9452414fd7fd,27590,9320,8697,16041,1837,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png' height='20'></img>,"Garoppolo, Jimmy","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_01_ARI_SF,SFO,J.Garoppolo,33,36,2,243,259,0,3,6,14,19,259,2,161,220,98,0.376995504162001
"Garoppolo, Jimmy",SFO,LAR,6,23.52,6600,23.52,5400,23.52,25,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Garoppolo,Jimmy,2020,QB,QB,10,Active,Jimmy Garoppolo,1991-11-02,6-2,225,Eastern Illinois,Rolling Meadows (IL),00-0031345,16760,42de9d1d-0352-460b-9172-9452414fd7fd,27590,9320,8697,16041,1837,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png' height='20'></img>,"Garoppolo, Jimmy","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,2020_06_LA_SF,SFO,J.Garoppolo,33,33,3,268,268,0,0,3,10,23,268,3,223,145,45,12.8065794444119
"Garoppolo, Jimmy",SFO,MIA,5,1.08,6700,1.08,5500,1.08,24,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Garoppolo,Jimmy,2020,QB,QB,10,Active,Jimmy Garoppolo,1991-11-02,6-2,225,Eastern Illinois,Rolling Meadows (IL),00-0031345,16760,42de9d1d-0352-460b-9172-9452414fd7fd,27590,9320,8697,16041,1837,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png' height='20'></img>,"Garoppolo, Jimmy","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,2020_05_MIA_SF,SFO,J.Garoppolo,17,20,0,54,77,2,3,4,8,7,77,0,38,162,39,-12.6541655078763
"Garoppolo, Jimmy",SFO,NWE,7,9.48,6600,9.48,5300,9.48,23,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Garoppolo,Jimmy,2020,QB,QB,10,Active,Jimmy Garoppolo,1991-11-02,6-2,225,Eastern Illinois,Rolling Meadows (IL),00-0031345,16760,42de9d1d-0352-460b-9172-9452414fd7fd,27590,9320,8697,16041,1837,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png' height='20'></img>,"Garoppolo, Jimmy","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_07_SF_NE,SFO,J.Garoppolo,25,26,0,270,277,2,1,2,3,20,277,0,184,160,93,15.6796545100658
"Garoppolo, Jimmy",SFO,NYJ,2,13.24,7100,13.24,5700,13.24,24,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Garoppolo,Jimmy,2020,QB,QB,10,Active,Jimmy Garoppolo,1991-11-02,6-2,225,Eastern Illinois,Rolling Meadows (IL),00-0031345,16760,42de9d1d-0352-460b-9172-9452414fd7fd,27590,9320,8697,16041,1837,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png' height='20'></img>,"Garoppolo, Jimmy","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,2020_02_SF_NYJ,SFO,J.Garoppolo,16,17,2,123,131,0,1,6,2,14,131,2,84,86,47,14.4056966485805
"Garoppolo, Jimmy",SFO,SEA,8,2.76,6600,2.76,5400,2.76,26,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Garoppolo,Jimmy,2020,QB,QB,10,Active,Jimmy Garoppolo,1991-11-02,6-2,225,Eastern Illinois,Rolling Meadows (IL),00-0031345,16760,42de9d1d-0352-460b-9172-9452414fd7fd,27590,9320,8697,16041,1837,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16760.png' height='20'></img>,"Garoppolo, Jimmy","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_08_SF_SEA,SFO,J.Garoppolo,16,19,0,61,84,1,3,4,4,11,84,0,24,106,60,-5.73918659874471
"Gilbert, Garrett",DAL,PIT,9,15.52,6300,15.52,4800,15.52,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,Gilbert,Garrett,2020,QB,QB,3,Active,Garrett Gilbert,1991-07-01,6-4,230,Southern Methodist,Lake Travis (TX),00-0031395,16809,56073e7b-84ca-4d4a-a2e7-1bfc0277e8d4,27742,9776,8848,16621,2229,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16809.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16809.png' height='20'></img>,"Gilbert, Garrett","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,2020_09_PIT_DAL,DAL,G.Gilbert,38,39,1,220,243,1,2,8,16,21,243,1,52,348,191,-9.01633102903438
